Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure
1,20,22,30,0,0,-19,0.87,4.5,-14,990
1,20,23,30,0,0,-19,0.87,4.2,-14,990
1,21,0,30,0,0,-20,0.87,4,-15,990
1,21,1,30,0,0,-20,0.87,3.9000000000000000,-16,990
1,21,2,30,0,0,-20,0.87,3.8000000000000000,-17,990
1,21,3,30,0,0,-21,0.87,3.7,-18,990
1,21,4,30,0,0,-21,0.87,3.7,-18,990
1,21,5,30,0,0,-20,0.87,3.9000000000000000,-17,990
1,21,6,30,0,0,-20,0.87,4,-17,990
1,21,7,30,0,0,-20,0.87,4.1000000000000000,-16,1000
1,21,8,30,23,307,-19,0.87,4.4,-15,1000
1,21,9,30,60,689,-18,0.87,4.6000000000000000,-13,1000
1,21,10,30,78,841,-18,0.87,4.5,-12,1000
1,21,11,30,89,911,-17,0.87,4.2,-10,1000
1,21,12,30,93,939,-16,0.87,4,-9,1000
1,21,13,30,104,908,-16,0.87,3.7,-8,990
1,21,14,30,98,876,-15,0.87,3.4000000000000000,-8,990
1,21,15,30,84,806,-15,0.87,2.7,-8,990
1,21,16,30,64,629,-15,0.87,2,-9,990
1,21,17,30,22,227,-16,0.87,1.4000000000000000,-10,990
1,21,18,30,0,0,-16,0.87,1,-11,990
1,21,19,30,0,0,-17,0.87,1,-12,990
1,21,20,30,0,0,-17,0.87,1.3,-13,990
1,21,21,30,0,0,-18,0.87,1.6,-13,990
1,21,22,30,0,0,-18,0.87,1.8,-13,990
1,21,23,30,0,0,-18,0.87,2,-14,990
1,22,0,30,0,0,-18,0.87,2,-13,990
1,22,1,30,0,0,-17,0.87,2.1,-13,990
1,22,2,30,0,0,-17,0.87,2.4000000000000000,-12,990
1,22,3,30,0,0,-16,0.87,2.6,-11,990
1,22,4,30,0,0,-14,0.87,2.9000000000000000,-10,990
1,22,5,30,0,0,-14,0.87,3.4000000000000000,-9,990
1,22,6,30,0,0,-13,0.87,3.7,-9,990
1,22,7,30,0,0,-12,0.87,3.8000000000000000,-8,990
1,22,8,30,14,0,-11,0.87,4,-8,990
1,22,9,30,73,0,-10,0.87,4.2,-7,990
1,22,10,30,92,0,-9,0.87,4.5,-5,990
1,22,11,30,180,38,-7,0.87,4.7,-4,990
1,22,12,30,173,8,-6,0.87,4.6000000000000000,-3,990
1,22,13,30,175,10,-5,0.87,4.3,-2,990
1,22,14,30,193,93,-4,0.87,3.8000000000000000,-2,990
1,22,15,30,121,0,-4,0.87,3.2,-2,990
1,22,16,30,44,0,-4,0.87,2.4000000000000000,-2,990
1,22,17,30,22,42,-4,0.87,1.9000000000000000,-3,990
1,22,18,30,0,0,-5,0.87,1.9000000000000000,-4,990
1,22,19,30,0,0,-5,0.87,1.8,-5,990
1,22,20,30,0,0,-6,0.87,1.8,-5,990
1,22,21,30,0,0,-6,0.87,1.9000000000000000,-5,990
1,22,22,30,0,0,-6,0.87,2.1,-5,990
1,22,23,30,0,0,-6,0.87,2.4000000000000000,-5,990
1,23,0,30,0,0,-6,0.87,2.4000000000000000,-5,990
1,23,1,30,0,0,-5,0.87,2.3000000000000000,-5,990
1,23,2,30,0,0,-5,0.87,2.3000000000000000,-5,990
1,23,3,30,0,0,-5,0.87,2.4000000000000000,-5,990
1,23,4,30,0,0,-5,0.87,2.6,-5,990
1,23,5,30,0,0,-5,0.87,2.6,-5,990
1,23,6,30,0,0,-6,0.87,2.6,-5,990
1,23,7,30,0,0,-6,0.87,2.7,-5,990
1,23,8,30,26,205,-6,0.87,3.4000000000000000,-5,990
1,23,9,30,48,0,-6,0.87,4.3,-4,990
1,23,10,30,149,106,-7,0.87,4.7,-4,990
1,23,11,30,177,30,-8,0.87,4.9,-3,990
1,23,12,30,202,38,-8,0.87,5.2,-3,990
1,23,13,30,224,151,-9,0.87,5.5,-3,990
1,23,14,30,100,855,-9,0.87,5.5,-3,990
1,23,15,30,148,106,-9,0.87,5.2,-4,990
1,23,16,30,62,647,-10,0.87,4.4,-6,990
1,23,17,30,23,283,-12,0.87,3.6,-8,990
1,23,18,30,0,0,-13,0.87,3.3000000000000000,-9,990
1,23,19,30,0,0,-14,0.87,3.3000000000000000,-11,990
1,23,20,30,0,0,-15,0.87,3.5,-12,990
1,23,21,30,0,0,-16,0.87,3.8000000000000000,-12,990
1,23,22,30,0,0,-17,0.87,3.7,-13,1000
1,23,23,30,0,0,-18,0.87,3.4000000000000000,-15,1000
1,24,0,30,0,0,-19,0.87,3.1,-16,1000
1,24,1,30,0,0,-19,0.87,2.9000000000000000,-17,1000
1,24,2,30,0,0,-20,0.87,2.9000000000000000,-18,1000
1,24,3,30,0,0,-20,0.87,2.8000000000000000,-18,1000
1,24,4,30,0,0,-20,0.87,2.7,-18,1000
1,24,5,30,0,0,-20,0.87,2.5,-18,1000
1,24,6,30,0,0,-20,0.87,2.4000000000000000,-18,1000
1,24,7,30,0,0,-20,0.87,2.3000000000000000,-17,1000
1,24,8,30,23,378,-20,0.87,1.9000000000000000,-16,1000
1,24,9,30,54,740,-19,0.87,1.5,-14,1000
1,24,10,30,75,864,-18,0.87,1.6,-12,1000
1,24,11,30,85,929,-17,0.87,2.1,-10,1000
1,24,12,30,90,956,-16,0.87,2.7,-9,1000
1,24,13,30,90,956,-15,0.87,2.8000000000000000,-8,990
1,24,14,30,84,929,-14,0.87,2.5,-7,990
1,24,15,30,72,865,-14,0.87,2,-7,990
1,24,16,30,54,728,-13,0.87,1.5,-9,990
1,24,17,30,22,378,-15,0.87,1.3,-11,990
1,24,18,30,0,0,-16,0.87,1.5,-12,990
1,24,19,30,0,0,-16,0.87,1.6,-13,990
1,24,20,30,0,0,-16,0.87,1.8,-14,990
1,24,21,30,0,0,-17,0.87,2,-13,990
1,24,22,30,0,0,-16,0.87,2,-13,990
1,24,23,30,0,0,-16,0.87,2,-13,990
1,25,0,30,0,0,-16,0.87,2.3000000000000000,-14,990
1,25,1,30,0,0,-16,0.87,2.5,-13,990
1,25,2,30,0,0,-16,0.87,2.4000000000000000,-13,990
1,25,3,30,0,0,-15,0.87,2.3000000000000000,-13,990
1,25,4,30,0,0,-15,0.87,2.3000000000000000,-12,990
1,25,5,30,0,0,-14,0.87,2.3000000000000000,-11,990
1,25,6,30,0,0,-13,0.87,2.5,-11,990
1,25,7,30,0,0,-13,0.87,3.2,-10,990
1,25,8,30,31,131,-12,0.87,4.1000000000000000,-9,990
1,25,9,30,85,31,-11,0.87,5,-8,990
1,25,10,30,148,218,-10,0.87,5.7,-7,990
1,25,11,30,154,3,-9,0.87,6.4,-5,990
1,25,12,30,228,120,-8,0.87,6.9,-4,990
1,25,13,30,220,263,-8,0.87,7.1000000000000000,-4,990
1,25,14,30,143,752,-8,0.87,7,-4,990
1,25,15,30,150,82,-8,0.87,6.6000000000000000,-4,990
1,25,16,30,92,488,-8,0.87,6.1000000000000000,-5,990
1,25,17,30,32,134,-9,0.87,5.9,-6,990
1,25,18,30,0,0,-10,0.87,5.9,-7,990
1,25,19,30,0,0,-10,0.87,5.800000000000000,-7,990
1,25,20,30,0,0,-11,0.87,5.6000000000000000,-8,990
1,25,21,30,0,0,-11,0.87,5.4,-8,990
1,25,22,30,0,0,-11,0.87,5.1000000000000000,-8,990
1,25,23,30,0,0,-11,0.87,4.800000000000000,-9,990
1,26,0,30,0,0,-11,0.87,4.4,-9,990
1,26,1,30,0,0,-11,0.87,3.9000000000000000,-9,990
1,26,2,30,0,0,-11,0.87,3.5,-9,990
1,26,3,30,0,0,-11,0.87,3.3000000000000000,-9,990
1,26,4,30,0,0,-11,0.87,3.1,-9,990
1,26,5,30,0,0,-11,0.87,3.2,-9,990
1,26,6,30,0,0,-11,0.87,3.3000000000000000,-9,990
1,26,7,30,0,0,-12,0.87,3.3000000000000000,-10,990
1,26,8,30,23,0,-12,0.87,3.4000000000000000,-9,1000
1,26,9,30,87,35,-11,0.87,3.6,-7,1000
1,26,10,30,138,630,-10,0.87,3.7,-6,1000
1,26,11,30,160,720,-9,0.87,3.8000000000000000,-5,1000
1,26,12,30,163,774,-9,0.87,3.9000000000000000,-4,1000
1,26,13,30,156,792,-9,0.87,4,-4,1000
1,26,14,30,145,760,-9,0.87,4,-4,1000
1,26,15,30,120,695,-9,0.87,3.7,-4,1000
1,26,16,30,90,517,-9,0.87,2.9000000000000000,-5,1000
1,26,17,30,33,160,-10,0.87,2.2,-7,1000
1,26,18,30,0,0,-11,0.87,2,-8,1000
1,26,19,30,0,0,-12,0.87,2,-9,1000
1,26,20,30,0,0,-13,0.87,2.1,-10,1000
1,26,21,30,0,0,-13,0.87,2,-11,1000
1,26,22,30,0,0,-14,0.87,2,-11,1000
1,26,23,30,0,0,-15,0.87,2.1,-12,1000
1,27,0,30,0,0,-16,0.87,2,-12,1000
1,27,1,30,0,0,-17,0.87,2,-13,1000
1,27,2,30,0,0,-17,0.87,1.9000000000000000,-14,1000
1,27,3,30,0,0,-18,0.87,1.8,-15,1000
1,27,4,30,0,0,-18,0.87,1.7000000000000000,-15,1000
1,27,5,30,0,0,-18,0.87,1.5,-16,1000
1,27,6,30,0,0,-18,0.87,1.5,-16,1010
1,27,7,30,0,0,-18,0.87,1.5,-16,1010
1,27,8,30,26,371,-18,0.87,1.4000000000000000,-15,1010
1,27,9,30,61,720,-17,0.87,1.9000000000000000,-12,1010
1,27,10,30,77,868,-15,0.87,2.7,-9,1010
1,27,11,30,89,932,-13,0.87,3.3000000000000000,-7,1010
1,27,12,30,93,961,-12,0.87,3.6,-6,1010
1,27,13,30,91,969,-12,0.87,3.9000000000000000,-6,1010
1,27,14,30,84,951,-12,0.87,4.1000000000000000,-6,1010
1,27,15,30,72,898,-12,0.87,3.7,-6,1010
1,27,16,30,55,774,-13,0.87,2.6,-8,1010
1,27,17,30,25,448,-15,0.87,1.4000000000000000,-10,1010
1,27,18,30,0,0,-15,0.87,0.6000000000000000,-11,1010
1,27,19,30,0,0,-15,0.87,0.7000000000000000,-12,1010
1,27,20,30,0,0,-16,0.87,1.6,-14,1010
1,27,21,30,0,0,-17,0.87,2.3000000000000000,-15,1010
1,27,22,30,0,0,-17,0.87,2.7,-16,1010
1,27,23,30,0,0,-18,0.87,2.8000000000000000,-16,1010
1,28,0,30,0,0,-18,0.87,2.7,-16,1010
1,28,1,30,0,0,-18,0.87,2.3000000000000000,-16,1010
1,28,2,30,0,0,-17,0.87,1.7000000000000000,-15,1010
1,28,3,30,0,0,-17,0.87,1.2000000000000000,-15,1010
1,28,4,30,0,0,-17,0.87,1.4000000000000000,-15,1010
1,28,5,30,0,0,-17,0.87,1.7000000000000000,-15,1010
1,28,6,30,0,0,-17,0.87,1.9000000000000000,-15,1010
1,28,7,30,0,0,-18,0.87,2,-15,1010
1,28,8,30,13,0,-18,0.87,2.1,-14,1010
1,28,9,30,92,111,-16,0.87,2.5,-11,1010
1,28,10,30,122,441,-14,0.87,3.2,-8,1010
1,28,11,30,122,617,-12,0.87,4.1000000000000000,-6,1010
1,28,12,30,84,816,-10,0.87,4.5,-4,1010
1,28,13,30,100,947,-9,0.87,4.2,-3,1010
1,28,14,30,74,808,-8,0.87,3.9000000000000000,-3,1010
1,28,15,30,143,311,-8,0.87,3.4000000000000000,-3,1010
1,28,16,30,79,348,-8,0.87,2.5,-5,1010
1,28,17,30,28,149,-9,0.87,2,-6,1010
1,28,18,30,0,0,-10,0.87,2.4000000000000000,-7,1010
1,28,19,30,0,0,-10,0.87,2.9000000000000000,-8,1010
1,28,20,30,0,0,-11,0.87,3.2,-8,1010
1,28,21,30,0,0,-11,0.87,3.3000000000000000,-8,1010
1,28,22,30,0,0,-11,0.87,3.4000000000000000,-8,1010
1,28,23,30,0,0,-11,0.87,3.3000000000000000,-8,1010
1,29,0,30,0,0,-11,0.87,3.2,-8,1010
1,29,1,30,0,0,-11,0.87,3.3000000000000000,-8,1010
1,29,2,30,0,0,-11,0.87,3.5,-8,1010
1,29,3,30,0,0,-11,0.87,3.7,-8,1010
1,29,4,30,0,0,-11,0.87,3.8000000000000000,-8,1010
1,29,5,30,0,0,-11,0.87,3.8000000000000000,-9,1000
1,29,6,30,0,0,-12,0.87,3.8000000000000000,-9,1000
1,29,7,30,0,0,-12,0.87,4.1000000000000000,-9,1000
1,29,8,30,16,0,-11,0.87,4.6000000000000000,-8,1000
1,29,9,30,69,0,-10,0.87,5.300000000000000,-7,1000
1,29,10,30,152,56,-9,0.87,5.800000000000000,-5,1000
1,29,11,30,156,2,-9,0.87,5.9,-4,1000
1,29,12,30,128,0,-8,0.87,6,-4,1000
1,29,13,30,22,0,-7,0.87,6.1000000000000000,-3,1000
1,29,14,30,50,0,-7,0.87,6.1000000000000000,-3,1000
1,29,15,30,77,0,-6,0.87,5.9,-3,1000
1,29,16,30,75,399,-6,0.87,5.5,-3,1000
1,29,17,30,32,97,-5,0.87,5.1000000000000000,-4,1000
1,29,18,30,0,0,-5,0.87,4.6000000000000000,-4,1000
1,29,19,30,0,0,-5,0.87,4.1000000000000000,-4,1000
1,29,20,30,0,0,-5,0.87,3.5,-4,1000
1,29,21,30,0,0,-5,0.87,3,-4,1000
1,29,22,30,0,0,-5,0.87,2.7,-4,990
1,29,23,30,0,0,-6,0.87,2.2,-5,990
1,30,0,30,0,0,-6,0.87,1.7000000000000000,-5,990
1,30,1,30,0,0,-6,0.87,1.7000000000000000,-6,990
1,30,2,30,0,0,-6,0.87,1.9000000000000000,-6,990
1,30,3,30,0,0,-7,0.87,2.2,-6,990
1,30,4,30,0,0,-7,0.87,2.3000000000000000,-6,990
1,30,5,30,0,0,-8,0.87,2.4000000000000000,-7,990
1,30,6,30,0,0,-8,0.87,2.5,-7,990
1,30,7,30,0,0,-9,0.87,2.7,-7,990
1,30,8,30,34,50,-9,0.87,3.3000000000000000,-6,990
1,30,9,30,93,45,-7,0.87,4.1000000000000000,-5,990
1,30,10,30,180,63,-7,0.87,4.6000000000000000,-4,990
1,30,11,30,193,42,-7,0.87,4.800000000000000,-3,990
1,30,12,30,202,24,-7,0.87,4.9,-3,990
1,30,13,30,238,115,-7,0.87,4.9,-3,990
1,30,14,30,163,475,-7,0.87,4.5,-3,990
1,30,15,30,157,66,-7,0.87,3.8000000000000000,-3,990
1,30,16,30,75,0,-7,0.87,2.8000000000000000,-4,990
1,30,17,30,15,0,-7,0.87,2.2,-5,990
1,30,18,30,0,0,-7,0.87,2.4000000000000000,-6,990
1,30,19,30,0,0,-7,0.87,2.7,-6,990
1,30,20,30,0,0,-7,0.87,2.9000000000000000,-6,990
1,30,21,30,0,0,-7,0.87,3,-6,990
1,30,22,30,0,0,-7,0.87,3.3000000000000000,-5,990
1,30,23,30,0,0,-6,0.87,3.7,-5,990
1,31,0,30,0,0,-6,0.87,4.1000000000000000,-5,990
1,31,1,30,0,0,-6,0.87,4.3,-5,990
1,31,2,30,0,0,-6,0.87,4.3,-5,990
1,31,3,30,0,0,-6,0.87,4.3,-5,990
1,31,4,30,0,0,-7,0.87,4.3,-6,990
1,31,5,30,0,0,-8,0.87,4.1000000000000000,-7,990
1,31,6,30,0,0,-10,0.87,4,-8,990
1,31,7,30,0,0,-11,0.87,4.2,-9,990
1,31,8,30,29,386,-11,0.87,4.800000000000000,-9,990
1,31,9,30,62,720,-11,0.87,5.2,-8,990
1,31,10,30,80,849,-10,0.87,5.5,-6,990
1,31,11,30,90,914,-8,0.87,6.1000000000000000,-4,990
1,31,12,30,93,945,-7,0.87,6.7,-2,990
1,31,13,30,105,921,-7,0.87,7,-2,990
1,31,14,30,102,887,-7,0.87,6.9,-2,990
1,31,15,30,92,812,-6,0.87,6.300000000000000,-2,990
1,31,16,30,76,636,-6,0.87,5.2,-3,990
1,31,17,30,36,270,-7,0.87,4.1000000000000000,-5,990
1,31,18,30,0,0,-9,0.87,3.9000000000000000,-6,990
1,31,19,30,0,0,-1,0.87,7.300000000000000,-1,980
1,31,20,30,0,0,-1,0.87,7.2,-1,980
1,31,21,30,0,0,-2,0.87,7.300000000000000,-1,980
1,31,22,30,0,0,-2,0.87,7.6000000000000000,0,980
1,31,23,30,0,0,-1,0.87,7.9,0,980
2,1,0,30,0,0,-1,0.87,7.7,0,980
2,1,1,30,0,0,0,0.87,6.800000000000000,0,980
2,1,2,30,0,0,0,0.87,5.800000000000000,0,980
2,1,3,30,0,0,0,0.87,5.2,0,980
2,1,4,30,0,0,0,0.87,4.7,0,980
2,1,5,30,0,0,-1,0.87,4.2,-1,980
2,1,6,30,0,0,-2,0.87,3.6,-1,980
2,1,7,30,0,0,-3,0.87,3,-2,990
2,1,8,30,32,339,-3,0.87,2.5,-2,990
2,1,9,30,70,667,-3,0.87,2.2,-1,990
2,1,10,30,93,803,-2,0.87,1.7000000000000000,0,990
2,1,11,30,112,857,-1,0.87,1.6,1,990
2,1,12,30,237,80,-1,0.87,1.9000000000000000,2,990
2,1,13,30,242,96,-2,0.87,2.2,3,990
2,1,14,30,214,84,-2,0.87,2.2,2,990
2,1,15,30,168,109,-2,0.87,1.9000000000000000,1,990
2,1,16,30,99,36,-1,0.87,1.7000000000000000,0,990
2,1,17,30,30,0,-3,0.87,1.8,0,990
2,1,18,30,0,0,-3,0.87,2.2,0,990
2,1,19,30,0,0,-3,0.87,2.7,0,990
2,1,20,30,0,0,-3,0.87,3.1,-1,990
2,1,21,30,0,0,-3,0.87,3.3000000000000000,-1,990
2,1,22,30,0,0,-3,0.87,3.2,-1,990
2,1,23,30,0,0,-4,0.87,3,-2,990
2,2,0,30,0,0,-4,0.87,2.8000000000000000,-2,990
2,2,1,30,0,0,-4,0.87,2.6,-3,990
2,2,2,30,0,0,-5,0.87,2.3000000000000000,-4,990
2,2,3,30,0,0,-6,0.87,2.2,-6,990
2,2,4,30,0,0,-8,0.87,2.1,-7,990
2,2,5,30,0,0,-9,0.87,2,-8,990
2,2,6,30,0,0,-9,0.87,2,-8,990
2,2,7,30,0,0,-9,0.87,2.5,-8,990
2,2,8,30,31,412,-9,0.87,3,-5,990
2,2,9,30,66,702,-6,0.87,3.5,-2,990
2,2,10,30,166,169,-5,0.87,4.3,0,990
2,2,11,30,174,10,-4,0.87,5.1000000000000000,0,990
2,2,12,30,218,372,-4,0.87,5.6000000000000000,0,990
2,2,13,30,248,164,-4,0.87,5.800000000000000,0,990
2,2,14,30,194,367,-5,0.87,5.6000000000000000,0,990
2,2,15,30,88,837,-6,0.87,5.300000000000000,0,990
2,2,16,30,74,0,-6,0.87,4.4,-1,990
2,2,17,30,35,407,-7,0.87,3.5,-3,990
2,2,18,30,0,0,-8,0.87,3.1,-4,990
2,2,19,30,0,0,-8,0.87,3.1,-4,990
2,2,20,30,0,0,-8,0.87,3,-5,990
2,2,21,30,0,0,-7,0.87,2.8000000000000000,-5,990
2,2,22,30,0,0,-7,0.87,2.3000000000000000,-5,990
2,2,23,30,0,0,-8,0.87,1.8,-6,990
2,3,0,30,0,0,-9,0.87,1.8,-7,990
2,3,1,30,0,0,-9,0.87,2,-7,990
2,3,2,30,0,0,-10,0.87,2.5,-7,990
2,3,3,30,0,0,-11,0.87,3.2,-8,990
2,3,4,30,0,0,-12,0.87,3.9000000000000000,-9,990
2,3,5,30,0,0,-13,0.87,4.6000000000000000,-9,990
2,3,6,30,0,0,-14,0.87,5,-10,990
2,3,7,30,0,0,-15,0.87,5.2,-11,990
2,3,8,30,41,264,-16,0.87,5.4,-12,990
2,3,9,30,84,632,-16,0.87,5.5,-11,990
2,3,10,30,105,799,-16,0.87,5.4,-10,990
2,3,11,30,116,879,-16,0.87,5.4,-9,990
2,3,12,30,122,908,-15,0.87,5.5,-8,990
2,3,13,30,124,903,-14,0.87,5.6000000000000000,-7,990
2,3,14,30,121,866,-13,0.87,5.7,-7,990
2,3,15,30,172,119,-12,0.87,5.800000000000000,-6,990
2,3,16,30,113,494,-10,0.87,6.1000000000000000,-6,990
2,3,17,30,43,44,-9,0.87,6.7,-7,990
2,3,18,30,0,0,-10,0.87,7.1000000000000000,-7,990
2,3,19,30,0,0,-10,0.87,7,-8,1000
2,3,20,30,0,0,-11,0.87,6.5,-8,1000
2,3,21,30,0,0,-11,0.87,6.1000000000000000,-9,1000
2,3,22,30,0,0,-11,0.87,5.800000000000000,-9,1000
2,3,23,30,0,0,-12,0.87,5.4,-9,1000
2,4,0,30,0,0,-12,0.87,5.1000000000000000,-10,1000
2,4,1,30,0,0,-12,0.87,4.800000000000000,-10,1000
2,4,2,30,0,0,-12,0.87,4.6000000000000000,-10,1000
2,4,3,30,0,0,-13,0.87,4.5,-11,1000
2,4,4,30,0,0,-13,0.87,4.4,-11,1000
2,4,5,30,0,0,-14,0.87,4.2,-12,1000
2,4,6,30,0,0,-15,0.87,4,-12,1000
2,4,7,30,0,0,-16,0.87,4.2,-13,1000
2,4,8,30,29,0,-16,0.87,4.800000000000000,-12,1000
2,4,9,30,98,24,-15,0.87,5.2,-11,1000
2,4,10,30,154,318,-15,0.87,5.2,-9,1000
2,4,11,30,115,884,-14,0.87,5.2,-8,1000
2,4,12,30,117,924,-14,0.87,5.300000000000000,-7,1000
2,4,13,30,115,930,-13,0.87,5.300000000000000,-7,1000
2,4,14,30,108,907,-13,0.87,5.1000000000000000,-7,1000
2,4,15,30,95,847,-13,0.87,4.5,-7,1000
2,4,16,30,73,728,-13,0.87,3.4000000000000000,-8,1010
2,4,17,30,38,439,-14,0.87,2.5,-10,1010
2,4,18,30,0,0,-15,0.87,2.2,-11,1010
2,4,19,30,0,0,-15,0.87,2.1,-12,1010
2,4,20,30,0,0,-16,0.87,1.9000000000000000,-13,1010
2,4,21,30,0,0,-16,0.87,1.7000000000000000,-13,1010
2,4,22,30,0,0,-17,0.87,1.7000000000000000,-14,1010
2,4,23,30,0,0,-17,0.87,1.6,-14,1010
2,5,0,30,0,0,-17,0.87,1.5,-15,1010
2,5,1,30,0,0,-17,0.87,1.3,-15,1010
2,5,2,30,0,0,-17,0.87,1.2000000000000000,-15,1010
2,5,3,30,0,0,-17,0.87,1.2000000000000000,-15,1010
2,5,4,30,0,0,-17,0.87,1.2000000000000000,-15,1010
2,5,5,30,0,0,-17,0.87,1.6,-16,1010
2,5,6,30,0,0,-18,0.87,2.2,-16,1010
2,5,7,30,0,0,-18,0.87,2.9000000000000000,-16,1010
2,5,8,30,34,417,-18,0.87,3.8000000000000000,-13,1000
2,5,9,30,67,713,-15,0.87,5.1000000000000000,-10,1000
2,5,10,30,89,830,-14,0.87,5.800000000000000,-8,1000
2,5,11,30,106,877,-13,0.87,6,-6,1000
2,5,12,30,114,899,-11,0.87,6.1000000000000000,-4,1000
2,5,13,30,115,897,-10,0.87,6.300000000000000,-3,1000
2,5,14,30,108,871,-9,0.87,6.5,-2,1000
2,5,15,30,95,807,-9,0.87,6.4,-2,1000
2,5,16,30,75,675,-8,0.87,5.800000000000000,-3,1000
2,5,17,30,40,371,-8,0.87,5.1000000000000000,-4,1000
2,5,18,30,0,0,-9,0.87,4.6000000000000000,-5,1000
2,5,19,30,0,0,-9,0.87,4.1000000000000000,-6,1000
2,5,20,30,0,0,-9,0.87,3.7,-7,1000
2,5,21,30,0,0,-9,0.87,3.5,-7,1000
2,5,22,30,0,0,-9,0.87,3.4000000000000000,-8,1000
2,5,23,30,0,0,-9,0.87,3.3000000000000000,-8,1000
2,6,0,30,0,0,-9,0.87,3.1,-8,1000
2,6,1,30,0,0,-9,0.87,2.8000000000000000,-8,990
2,6,2,30,0,0,-9,0.87,2.6,-8,990
2,6,3,30,0,0,-8,0.87,2.4000000000000000,-8,990
2,6,4,30,0,0,-8,0.87,2.2,-8,990
2,6,5,30,0,0,-8,0.87,2.3000000000000000,-7,990
2,6,6,30,0,0,-8,0.87,2.5,-7,990
2,6,7,30,0,0,-8,0.87,3,-6,990
2,6,8,30,39,342,-7,0.87,3.3000000000000000,-5,1000
2,6,9,30,79,641,-5,0.87,3.2,-2,1000
2,6,10,30,102,778,-3,0.87,3.3000000000000000,0,1000
2,6,11,30,115,845,-1,0.87,3.4000000000000000,2,990
2,6,12,30,121,871,0,0.87,3.7,3,990
2,6,13,30,130,847,1,0.87,4.3,4,990
2,6,14,30,125,812,2,0.87,4.6000000000000000,5,990
2,6,15,30,110,743,3,0.87,4.3,5,990
2,6,16,30,84,616,3,0.87,3.8000000000000000,4,990
2,6,17,30,43,334,2,0.87,4.3,2,990
2,6,18,30,0,0,2,0.87,5.2,2,990
2,6,19,30,0,0,2,0.14,5.800000000000000,2,990
2,6,20,30,0,0,2,0.14,6.1000000000000000,2,990
2,6,21,30,0,0,2,0.14,6.300000000000000,3,990
2,6,22,30,0,0,4,0.14,6.6000000000000000,4,990
2,6,23,30,0,0,4,0.14,6.800000000000000,5,990
2,7,0,30,0,0,4,0.14,7,5,990
2,7,1,30,0,0,4,0.14,7.300000000000000,5,990
2,7,2,30,0,0,4,0.14,7.300000000000000,5,990
2,7,3,30,0,0,4,0.14,7.4,5,990
2,7,4,30,0,0,4,0.14,7.4,5,990
2,7,5,30,0,0,4,0.14,7.1000000000000000,4,990
2,7,6,30,0,0,4,0.14,6.9,4,990
2,7,7,30,0,0,4,0.14,7,4,990
2,7,8,30,42,234,4,0.14,7.1000000000000000,5,990
2,7,9,30,88,397,6,0.14,7.300000000000000,7,990
2,7,10,30,114,570,7,0.14,7.800000000000000,9,990
2,7,11,30,172,503,9,0.14,8.4,11,990
2,7,12,30,248,282,10,0.14,8.6,13,990
2,7,13,30,209,18,11,0.14,8.1,14,990
2,7,14,30,230,210,11,0.14,7,14,990
2,7,15,30,168,40,11,0.14,6.2,13,990
2,7,16,30,97,348,11,0.14,6.1000000000000000,12,990
2,7,17,30,53,111,11,0.14,6,11,990
2,7,18,30,0,0,11,0.14,5.9,11,990
2,7,19,30,0,0,9,0.14,5.7,11,990
2,7,20,30,0,0,9,0.14,5.1000000000000000,10,990
2,7,21,30,0,0,9,0.14,4.4,9,990
2,7,22,30,0,0,7,0.14,3.9000000000000000,8,990
2,7,23,30,0,0,6,0.14,3.8000000000000000,6,990
2,8,0,30,0,0,4,0.14,3.9000000000000000,4,990
2,8,1,30,0,0,2,0.14,4,3,990
2,8,2,30,0,0,1,0.14,3.5,1,1000
2,8,3,30,0,0,0,0.14,3,0,1000
2,8,4,30,0,0,0,0.14,2.9000000000000000,0,1000
2,8,5,30,0,0,0,0.14,2.5,0,1000
2,8,6,30,0,0,-1,0.14,2.4000000000000000,-1,1000
2,8,7,30,0,0,-2,0.14,2.5,-1,1000
2,8,8,30,40,348,-2,0.14,2.5,0,1000
2,8,9,30,74,650,-1,0.14,2.1,1,1000
2,8,10,30,92,782,0,0.14,1.3,3,1000
2,8,11,30,99,857,0,0.14,0.8,5,1000
2,8,12,30,101,893,0,0.14,0.7000000000000000,6,1000
2,8,13,30,259,220,0,0.14,0.8,7,1000
2,8,14,30,122,794,1,0.14,0.8,7,1000
2,8,15,30,104,747,1,0.14,1.1,7,1000
2,8,16,30,82,628,1,0.14,1.1,5,1000
2,8,17,30,45,351,1,0.14,0.9,3,1000
2,8,18,30,0,0,0,0.14,0.7000000000000000,3,1000
2,8,19,30,0,0,0,0.14,0.30000000000000000,2,1000
2,8,20,30,0,0,0,0.14,0.4,1,1000
2,8,21,30,0,0,0,0.14,1,0,1000
2,8,22,30,0,0,-1,0.14,1.3,0,1000
2,8,23,30,0,0,-2,0.14,1.5,-1,1000
2,9,0,30,0,0,-1,0.14,1.9000000000000000,-1,1000
2,9,1,30,0,0,-1,0.14,2.5,0,1000
2,9,2,30,0,0,0,0.14,3,0,1000
2,9,3,30,0,0,0,0.14,3.5,0,1000
2,9,4,30,0,0,0,0.14,3.5,0,1000
2,9,5,30,0,0,0,0.14,3.4000000000000000,0,1000
2,9,6,30,0,0,0,0.14,3.6,0,1000
